"","uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","MoundID","Date","BurialMoundAuthor","TypeClean","Type Note","Source","DescriptionOfMoundOrLocale","LanduseAroundMound","LanduseAroundMoundNote","LanduseOnTopOfMound","LanduseOnTopOfMoundNote","PositionInTheLandscape","MoundProminence","Latitude","Longitude","Northing","Easting","Accuracy","HandheldGPSPoint","Elevation","FacingDirectionForPhoto","NotesAndPhotoID","Photo","HeightMax","DiameterMax","HeightMin","DiameterMin","OtherDimension","ShapeNotes","AssociatedFeatureOrMaterial","SurfaceMaterialDescription","SampleCollected","ChronologyEstimate","AssociatedFeatureOrMaterialPhoto","Condition","PrincipalSourceOfImpact","OtherSourcesOfImpact","ArchaeologicalPotential","MostRecentDamageWhat","MostRecentDamageWhat 2","MostRecentDamageWithin","MostRecentDamageWithin 2","RTDescription","CommentsAndRecommendations","CRMPhotos","geospatialcolumn"
"170",1000131663827923840,9872,"Joel Sercombe","2022-09-22 06:25:29.022 GMT","Joel Sercombe",2022-09-22 04:41:54,9872,"22 Sep","Joel Sercombe","Burial Mound",NA,"Legacy verification","Mound is located west of Lulin village, on the upper slope of a small hill. Mound is surrounded by fields and covered in scrub and long grass. Significant damage has been made to the mound by looters.","Annual agriculture",NA,"Scrub",NA,"Upper slope","High",42.4359916666667,26.7827766666667,4698208.57927382,482133.40171806,1.1,"053","228","Southwest","0003 to 0007 and 0019 to 0021","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9872_1.jpg''}}",1.8,"14",NA,NA,NA,"Round",NA,"Small scrub and grass. Geodatic marker on top of mound.","No",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9872_1.jpg''}}","4 - seriously damaged","Looting",NA,"4 - minimal","Looting",NA,"Unknown",NA,"01, rectangular, 2m, 7m, 1m, manually excavated
02, oval, 4m, 6m, 1.5m, machine excavated",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9872_1a.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9872_2a.jpg''}}","POINT(482133.401718 4698208.579274)"
"171",1000091663827941248,8777,"Dorthe Pedersen","2022-09-22 06:25:49.787 GMT","Dorthe Pedersen",2022-09-22 04:25:49,8777,"22 Sep","Dorthe Pedersen","Tell?",NA,"Legacy verification","irregular shaped rounded feature in a grassy elevated spot surrounded by agricultural fields,next to the dirt road. ckusterof stoneson mound. 5 m. above the surrounded landscape. pottery all over, settlement mound ?","Annual agriculture",NA,"Pasture","grassland","Hilltop","High",42.4265183333333,26.798215,4697153.55296024,483400.704144996,1.1,"45","196","Northwest","331+342","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8777_1.jpg''}}",5,"100",2,NA,NA,"hight from field is 5 m.","Artefact scatter","prehistoric, slag, daub, ancient handmade in the vicinity of the mound, registered separately","No","prehistory",NA,"2 - minor damage","Animal activity",NA,"1 - full","Animal activity",NA,"Last month",NA,NA,NA,NA,"POINT(483400.704145 4697153.55296)"
"172",1000091663829505152,8778,"Dorthe Pedersen","2022-09-22 06:51:57.089 GMT","Dorthe Pedersen",2022-09-22 04:51:57,8778,"22 Sep","Dorthe Pedersen","Surface Scatter",NA,"Survey","surface scatter in relation to possible settlement mound 8777. in harrowed field with recent perticipation. perfect visibility. 1-10 pieces per m2. handmade  ware with canelures, stamped and insized decoration. lots of daub. thin and thick walled. 1 red slip and 1 yellow glazed shard","Annual agriculture",NA,"Annual agriculture",NA,"Hilltop","Medium",42.4260666666667,26.7982883333333,4697103.38682823,483406.617599239,2.2,"46","187","Northwest",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8778_1.jpg''}}",0,"100",NA,"20",NA,NA,"Artefact scatter",NA,"Yes","EIA",NA,"1 - pristine","Agriculture",NA,"1 - full","Agriculture",NA,"Last week",NA,NA,"come back and get the rest",NA,"POINT(483406.617599 4697103.386828)"
"173",1000131663831101440,9873,"Joel Sercombe","2022-09-22 07:18:37.311 GMT","Joel Sercombe",2022-09-22 05:37:44,9873,"22 Sep","Joel Sercombe","Burial Mound",NA,"Legacy verification","Mound is located West of Lulin, south of Erkesia and Kavakdere River. Mound is on the top of a small ridge and is surrounded with dense forest. North East slope is larger than the south west, due to natural topographic slopes on the ridgeline. Difficult to determine the base of the mound due to topography. Top of mound has minor damage due to excavation.","Forest",NA,"Scrub",NA,"Lower slope","Low (low only due to surrounding forest. Would be high if vegetation was cleared.)",42.4413483333333,26.7711783333333,4698805.87552361,481181.042401772,1.2,"054","218","Southeast","0022 to 0024","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9873_1a.jpg''}}",1.8,"17",NA,NA,NA,"Oval. Difficult to determine base of mound due to natural topography surrounding matching mound side slope angle Very difficult to determine due to location in topography.??",NA,"Grass and dense scrub on sides of mound.","No",NA,NA,"2 - minor damage","Excavation (Trench may be of military origin. Angel considers it very unlikely to be a robbers trench due to location and depth in mound.)",NA,"2 - good","Unknown",NA,"Unknown",NA,NA,NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9873_1.jpg''}}","POINT(481181.042402 4698805.875524)"
"174",1000101663831206528,8648,"Matilde Jensen","2022-09-22 07:20:11.732 GMT","Matilde Jensen",2022-09-22 05:27:38,8648,"22 Sep","Matilde Jensen","Uncertain Feature?",NA,"Legacy verification","very big feature located in a dense forest. on the map it is located near Ploskata mogila. located just in the periphery of the forest. the determination of the type is quite uncertain. Could be an observation post, a tomb or something else. At the top, we discovered a very large hole filled with stones. the shape of it is sort of triangular 
Someone could have been working at the feature without being noticed","Forest",NA,"Forest",NA,"Upper slope","Low",42.4438433333333,26.7607916666667,4699085.26867288,480327.592921248,1.8,"075","261","East","0793 to 0804","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8648_1.jpg''}}",5,"40",NA,NA,NA,"40m in diameter at the base and around",NA,"none","No",NA,NA,"4 - seriously damaged (We do not know if this is looting due to the uncertainty of the type of feature)?","Other",NA,"4 - minimal","Other","specify in Annotation) (could have been looting or other kinds of activity )","Unknown","the hole looks very recent as there is little to no scrub in the soil)","01, triangular, 8m, 6m 2m,","The hole at the top of the feature is almost triangular. at some point  it has been covered by stones as stones are scattered both in the trench and at the top of it. some of the stone have remains of possible clay plaster. Stones are red in color some with a grey/white plaster on them.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8648_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8648_2.jpg''}}","POINT(480327.592921 4699085.268673)"
"175",1000091663831277568,8779,"Dorthe Pedersen","2022-09-22 07:21:22.784 GMT","Dorthe Pedersen",2022-09-22 05:21:22,8779,"22 Sep","Dorthe Pedersen","Other","spearhead)","Survey","bent metal spearhead. within the surface scatter 8778","Annual agriculture",NA,"Annual agriculture",NA,"Hilltop","Super prominent",42.42623,26.7990816666667,4697121.36820498,483471.922413294,1.1,"47","184","Northwest",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8779_1.jpg''}}",0,"0",NA,NA,"30 cm long",NA,"Other","spearhead","Yes",NA,NA,"0 - No observation","Post-depositional",NA,"No observation","Not available",NA,"Not relevant",NA,NA,NA,NA,"POINT(483471.922413 4697121.368205)"
"176",1000091663832078336,8780,"Dorthe Pedersen","2022-09-22 07:34:55.130 GMT","Dorthe Pedersen",2022-09-22 05:48:42,8780,"22 Sep","Dorthe Pedersen","Burial Mound",NA,"Legacy verification","middle of ploughed field. massive mound. minimal damage,easily accessible and within the pottery scatter 8778.","Annual agriculture",NA,"Pasture","grassland (scrub","Hilltop","Super prominent",42.4259866666667,26.80202,4697093.78149555,483713.574647736,1.1,"48","190","North","340","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8780_1.jpg''}}",5,"25",NA,NA,NA,NA,NA,NA,"No",NA,NA,"1 - pristine","Looting",NA,"1 - full","Animal activity",NA,"Last month",NA,"01,round on S side, ca.5m across,1.5m deep,covered by tall grass","come back and dig it","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8780_1.jpg''}}","POINT(483713.574648 4697093.781496)"
"177",1000131663833680000,9874,"Joel Sercombe","2022-09-22 08:01:25.190 GMT","Joel Sercombe",2022-09-22 06:09:36,9874,"22 Sep","Joel Sercombe","Burial Mound",NA,"Legacy verification","Mound is on the lower section of ridge located south of Kavak Dere River. Mound is surrounded on north and east sides with pasture and on the south west side with forest. Minor looting visible in mound.","Pasture","grassland (Pasture on a east, west and north and Forest on the south","Forest",NA,"Lower slope","Medium",42.4375883333333,26.770705,4698388.4796503,481140.986583684,12.3,"055","239","Southwest","0026 and 0027","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9874_1.jpg''}}",3.5,"25",NA,NA,NA,"Round. Difficult to confirm dimensions due to forest and scrub.",NA,"scrub and grass on surface with forest on south west side","No",NA,NA,"2 - minor damage","Looting",NA,"2 - good","Looting",NA,"Unknown",NA,"01, circular, 3m, 3m, 0.6m , hand excavated",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9874_1a.jpg''}}","POINT(481140.986584 4698388.47965)"
"178",1000091663834768768,8781,"Dorthe Pedersen","2022-09-22 08:19:38.745 GMT","Dorthe Pedersen",2022-09-22 06:19:38,8781,"22 Sep","Dorthe Pedersen","Burial Mound",NA,"Legacy verification","2 m mound on upper slop 50 m away from a hilltop mound. ploughed over but still visible.100 m west of dirt road. light Grey soil on dark Grey surroundings. few fragments of coarse red ware and daub. very stony field.","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Medium",42.4176033333333,26.7910366666667,4696165.08501382,482807.762346663,1.1,"50","236","West","351-357","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8781_1.jpg''}}",2,"20",NA,NA,NA,NA,NA,"red cw daub,nothing diagnostic. green stone","No",NA,NA,"2 - minor damage","Agriculture",NA,"2 - good","Agriculture",NA,"Last week",NA,"no RT",NA,NA,"POINT(482807.762347 4696165.085014)"
"179",1000091663835501312,8782,"Dorthe Pedersen","2022-09-22 08:31:44.767 GMT","Dorthe Pedersen",2022-09-22 06:52:42,8782,"22 Sep","Dorthe Pedersen","Burial Mound",NA,"Legacy verification","low Mound on hilltop near 8781 with surface scatter along its periphery,up to 10 artifacts per m.. small Rt on top. easily accessible through a perfectly leveled harrowed field.","Annual agriculture",NA,"Pasture","grassland (partial scrub","Hilltop","High",42.4167766666667,26.7906333333333,4696073.37611894,482774.35226207,1.3,"51","241","South","361-366","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8782_1.jpg''}}",1.6,"13",NA,NA,NA,NA,"Artefact scatter","prehistoric handmade decorated incised pottery. thin and thick walled handmade. stoneaxe butt. daub. redslip Roman. redfabric fineware. thick walled covertilles.","Yes",NA,NA,"1 - pristine","Agriculture","Shallow old RT","1 - full","Agriculture",NA,"Last week",NA,"01.round,1.5 and 0.5 deep",NA,NA,"POINT(482774.352262 4696073.376119)"
"180",1000131663838109440,9875,"Joel Sercombe","2022-09-22 09:15:14.624 GMT","Joel Sercombe",2022-09-22 07:30:50,9875,"22 Sep","Joel Sercombe","Burial Mound",NA,"Legacy verification","Mound is located on a ridge in dense scrub and forest east of Lulin and south of Kavac Dere River. Mound is on a slight ridge and appears to be surrounded in very old fox holes and other military embankment works. there is a fox hole on top of the mound.","Forest",NA,"Forest",NA,"Upper slope","Medium",42.43578,26.76747,4698188.4105707,480874.364883056,1.7,"056","253","North","0028 to 0030","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9875_1.jpg''}}",1.8,"15",NA,NA,NA,"round",NA,"Dense scrub and grass with some trees.","No",NA,NA,"2 - minor damage","Other","Military fox hole?","2 - good","Other","specify in Annotation) (Military earthworks)","Other","estimated 40ish years)??","01, rectangular, 3m,2m,0.3m,manually excavated (Expected to be a fox hole for military not a robbers trench)",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9875_1.jpg''}}","POINT(480874.364883 4698188.410571)"
"181",1000131663839453440,9876,"Joel Sercombe","2022-09-22 09:37:38.522 GMT","Joel Sercombe",2022-09-22 07:37:38,9876,"22 Sep","Joel Sercombe","Burial Mound",NA,"Legacy verification","Mound is located on the top of a small ridge West of Lulin and south west of Kavak Dere River. Mound is surrounded by medium dense forest and appears otherwise untouched by robbers or military or any other activity.","Forest",NA,"Forest",NA,"Upper slope (Please add ridgeline to fields as this mound would be on the ridgeline along with most others from today.)","Low (Medium if vegetation was cleared but low due to vegetation. )",42.4355083333333,26.7672283333333,4698158.29987161,480854.40505298,1.3,"057","254","Northwest","0031 and 0032","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9876_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9876_2.jpg''}}",1.8,"20",NA,NA,NA,"Round",NA,"Bare earth and scrub","No",NA,NA,"1 - pristine","No observation",NA,"1 - full","No observation",NA,"Not relevant",NA,"N/A",NA,NA,"POINT(480854.405053 4698158.299872)"
"182",1000091663842451200,8783,"Dorthe Pedersen","2022-09-22 10:27:39.095 GMT","Dorthe Pedersen",2022-09-22 08:36:53,8783,"22 Sep","Dorthe Pedersen","Burial Mound","possibly a stone pile under scrub and grass)?","Legacy verification","poorly visible stony low mound,pertaining from a Scrubby patch into the field. visible in satellite image. tree on top and scrub. no visible rts, obscured by vegetation. disturbed ground, irregular surface. rts possible but visible","Annual agriculture","scrub?","Scrub","scrubs","Upper slope","Low",42.4145083333333,26.7711616666667,4695825.63947056,481171.64112144,1.2,"52","273","Northwest","370-371","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8783_1.jpg''}}",0.5,"20",0.4,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Agriculture","vegetation  and tree on top","5 - none or nearly none","Agriculture",NA,"Last year",NA,"no rt",NA,NA,"POINT(481171.641121 4695825.639471)"
"183",1000131663843961472,9877,"Joel Sercombe","2022-09-22 10:52:45.428 GMT","Joel Sercombe",2022-09-22 09:07:02,9877,"22 Sep","Joel Sercombe","Burial Mound",NA,"Legacy verification","Burial mound","Forest",NA,"Forest",NA,"Hilltop","Low (high prominence if all vegetation was removed  )",42.4319316666667,26.7621466666667,4697762.31451626,480435.322589584,1.2,"058","279","South","0033 to 0039","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9877_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9877_2.jpg''}}",4.5,"35",3.5,NA,NA,"round",NA,NA,"No",NA,NA,"3 - damaged","Looting",NA,"2 - good","Looting",NA,"Last year",NA,"01, rectangular,2m,1m,0.5m,manually excavated 
02, rectangular, 4.5m,2m,0.8m, manually excavated 
03, rectangular, 4m, 2m,0.6m manually excavated",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9877_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9877_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9877_3.jpg''}}","POINT(480435.32259 4697762.314516)"
"184",1000091663846111872,8784,"Dorthe Pedersen","2022-09-22 11:28:41.770 GMT","Dorthe Pedersen",2022-09-22 09:32:31,8784,"22 Sep","Dorthe Pedersen","Burial Mound",NA,"Legacy verification","low Mound south of lyulin reservoir in a compacted harrowed field , heaviploughed with great ground visibility.  liwerslipe and near a tree patch","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Low",42.421355,26.810765,4696577.85450501,484431.818803978,1.2,"53","205","Northwest","373_374","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8784_1.jpg''}}",1,"25",0,"0",NA,"sprawling ploughed mound",NA,"field is stony, and recent shards","No",NA,NA,"5 - extinct or near extinct","Agriculture","ploughing","4 - minimal","Agriculture",NA,"Last month",NA,"none","not easy to see",NA,"POINT(484431.818804 4696577.854505)"
"185",1000131663846779520,9878,"Joel Sercombe","2022-09-22 11:39:42.794 GMT","Joel Sercombe",2022-09-22 09:39:42,9878,"22 Sep","Joel Sercombe","Burial Mound",NA,"Legacy verification","Mound is in a field and has been recently harrowed. The mound is elongated due to ploughing. The soil on the mound is greyish compared to the surround soil. The mound is southwest of Lulin and north from Kakaraja River","Annual agriculture",NA,"Forest",NA,"Valley Bottom or Plain","High",42.430605,26.7781466666667,4697611.44269358,481751.021827007,1.4,"059","256","East","0042 to 0044","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9878_1.jpg''}}",0.4,"16",NA,"11",NA,"oval. expected to be oval and reduced in height because of ploughing.","Other (Single pottery shard found at base of mound on north side.  refer photos.)","Pottery shars found at base of mound.","No",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9878_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9878_2.jpg''}}","4 - seriously damaged","Agriculture",NA,"4 - minimal","Agriculture",NA,"Last week",NA,"N/A",NA,NA,"POINT(481751.021827 4697611.442694)"
"186",1000081663910118400,8785,"Mathias Kaas","2022-09-23 05:15:25.993 GMT","Mathias Kaas",2022-09-23 03:15:25,8785,"23 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Overploughed mound 500 m south of the eternal fire monument. East of the dirtroad, easy accessible. Place name is stoichova mound.
North of the Nedyalsko village
","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Low",42.49204,26.8196566666667,4704424.96823166,485180.004264029,1.1,"054","282","Northwest","378 to 379","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8785_1.jpg''}}",1.4,"40",NA,NA,NA,NA,"Other (Lozenge shaped, natural? Depression in the ground.
10 m east of the mound, 10x4 m in Noth-South direction.
About 1 m deep.)",NA,"No",NA,NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,"No RT. overploughed",NA,NA,"POINT(485180.004264 4704424.968232)"
